phase,model,reference,dwell_scale,contrast,chunk_size,feature,n_observations,mean_g,uncertainty_method,cluster_unit,se_mean_g,mean_g_ci_low,mean_g_ci_high,phi_ci_low,phi_ci_high,g_q025,g_q975,degrees_of_freedom,phi,rho_at_n,implied_delta_at_n,mean_raw_delta,mean_excess_delta,excess_delta_cv,excess_delta_skew,raw_delta_gamma_shape,raw_delta_gamma_scale,raw_delta_gamma_ks_d
sweep,two_state_hsmm,estimated,0.75,0.25,4000,f3,250,80.05764058973067,monte_carlo_standard_error,independent_simulation_replicate,0.8932044057251737,78.30695995450932,81.80832122495201,0.8700773328278814,0.9089813469439112,52.73569831233539,109.29063052172881,90,0.8895293398858963,-2.7617665028525917e-05,-0.0012427949262836667,0.010009707500591481,-0.0012427949262836658,nan,0.2823171993516879,,,
sweep,two_state_hsmm,estimated,0.75,0.5,1000,f1,250,13.67912014537504,monte_carlo_standard_error,independent_simulation_replicate,0.46940321362685233,12.75908984666641,14.59915044408367,1.417676649629601,1.6221278271204076,3.771266807794052,33.77920895372594,9,1.5199022383750043,0.0005199022383750042,0.0023395600726875197,0.006839560072687521,0.002339560072687521,1.586177796193844,1.8946547281684583,,,
sweep,two_state_hsmm,estimated,0.75,0.5,1000,f3,250,61.98756312960775,monte_carlo_standard_error,independent_simulation_replicate,0.7936089561424577,60.43208957556853,63.54303668364697,0.6714676619507615,0.7060337409294107,40.91176779395978,87.84116002366375,90,0.6887507014400861,-0.0003112492985599139,-0.014006218435196125,0.031024806371175054,-0.014006218435196125,nan,0.45077403433601954,,,
sweep,two_state_hsmm,estimated,0.75,0.5,2000,f1,250,15.6797350320631,monte_carlo_standard_error,independent_simulation_replicate,0.8124535034307777,14.087326165338775,17.272143898787423,1.5652584628154194,1.9191270998652692,3.976832363383026,48.61099632275565,9,1.7421927813403444,0.00037109639067017217,0.001669933758015775,0.003919933758015776,0.0016699337580157753,1.9231328424648293,3.4750293323725576,,,
sweep,two_state_hsmm,estimated,0.75,0.5,2000,f3,250,73.54823126189795,monte_carlo_standard_error,independent_simulation_replicate,0.9717406958358523,71.64361949805968,75.45284302573623,0.7960402166451075,0.8383649225081803,48.76465015563727,106.42247591758462,90,0.817202569576644,-9.139871521167803e-05,-0.004112942184525512,0.018396255943446214,-0.00411294218452551,nan,0.8209567878985794,,,
sweep,two_state_hsmm,estimated,0.75,0.5,4000,f1,250,16.858002586994502,monte_carlo_standard_error,independent_simulation_replicate,0.9522805946405023,14.991532621499118,18.724472552489885,1.6657258468332354,2.080496950276654,3.295349650678463,52.84328458476402,9,1.8731113985549446,0.00021827784963873614,0.0009822503233743126,0.0021072503233743123,0.0009822503233743124,1.9161202973052855,3.9696126242807006,,,
sweep,two_state_hsmm,estimated,0.75,0.5,4000,f3,250,84.00026821113902,monte_carlo_standard_error,independent_simulation_replicate,1.199299663314753,81.6496408710421,86.35089555123594,0.9072182319004677,0.9594543950137326,54.1016523375496,131.1526516732199,90,0.9333363134571002,-1.6665921635724946e-05,-0.000749966473607623,0.010502659191190176,-0.000749966473607622,nan,1.548397870661524,,,
sweep,two_state_hsmm,estimated,0.75,0.75,1000,f1,250,16.854323807462738,monte_carlo_standard_error,independent_simulation_replicate,0.8332443684882758,15.221164845225717,18.487482769699756,1.691240538358413,2.054164752188862,4.865247855277312,48.91055469829598,9,1.8727026452736375,0.0008727026452736375,0.003927161903731369,0.008427161903731368,0.0039271619037313694,1.6773882236864242,3.770013246600112,,,
sweep,two_state_hsmm,estimated,0.75,0.75,1000,f3,250,65.44303297830778,monte_carlo_standard_error,independent_simulation_replicate,0.915004461601258,63.64962423356932,67.23644172304625,0.7072180470396591,0.747071574700514,40.50855756494098,95.91470019910693,90,0.7271448108700865,-0.00027285518912991346,-0.012278483510846108,0.03275427075991381,-0.012278483510846108,nan,0.818339510303483,,,
sweep,two_state_hsmm,estimated,0.75,0.75,2000,f1,250,17.32235996405031,monte_carlo_standard_error,independent_simulation_replicate,0.857155730983794,15.642334731322073,19.002385196778548,1.7380371923691191,2.111376132975394,4.346796947683018,58.17565319455026,9,1.9247066626722567,0.00046235333133612833,0.0020805899910125774,0.004330589991012577,0.0020805899910125766,1.628483045124245,2.4299249650479235,,,
sweep,two_state_hsmm,estimated,0.75,0.75,2000,f3,250,74.74272614419719,monte_carlo_standard_error,independent_simulation_replicate,1.0263278239374038,72.73112360927988,76.75432867911451,0.8081235956586653,0.8528258742123834,49.683970640222626,113.34367644910891,90,0.8304747349355244,-8.476263253223781e-05,-0.0038143184639507018,0.01869502905057458,-0.003814318463950704,nan,1.2727015290928894,,,
sweep,two_state_hsmm,estimated,0.75,0.75,4000,f1,250,20.433056353126915,monte_carlo_standard_error,independent_simulation_replicate,1.192833079771787,18.095103516774213,22.771009189479617,2.010567057419357,2.530112132164402,3.8353435844274726,73.62295560341315,9,2.2703395947918796,0.0003175848986979699,0.0014291320441408644,0.0025541320441408643,0.0014291320441408644,1.6496329957476836,2.915697530779071,,,
sweep,two_state_hsmm,estimated,0.75,0.75,4000,f3,250,88.76984650612961,monte_carlo_standard_error,independent_simulation_replicate,1.3073810920212872,86.2073795657679,91.33231344649133,0.9578597729529766,1.0148034827387926,56.940284653929176,136.65170196390855,90,0.9863316278458846,-3.4170930385288567e-06,-0.0001537691867337987,0.011099005564657365,-0.00015376918673379861,nan,1.3208143428840868,,,
sweep,two_state_hsmm,estimated,0.75,1.0,1000,f1,250,20.06617625148857,monte_carlo_standard_error,independent_simulation_replicate,1.2810759696747762,17.55526735092601,22.577085152051133,1.9505852612140009,2.50856501689457,3.866423658438843,68.98964445921196,9,2.2295751390542855,0.0012295751390542856,0.005533088125744285,0.010033088125744286,0.005533088125744283,1.8304054751234207,4.083489402623241,,,
sweep,two_state_hsmm,estimated,0.75,1.0,1000,f3,250,67.83097238083117,monte_carlo_standard_error,independent_simulation_replicate,1.216936445235445,65.4457769481697,70.21616781349265,0.7271752994241077,0.7801796423721405,40.73749934375957,106.78762895688476,90,0.7536774708981241,-0.0002463225291018759,-0.011084513809584414,0.03394943562604163,-0.011084513809584414,nan,1.9783770126347082,,,
sweep,two_state_hsmm,estimated,0.75,1.0,2000,f1,250,19.476486767567067,monte_carlo_standard_error,independent_simulation_replicate,1.240511883664139,17.045083475585354,21.90789005954878,1.8938981639539283,2.434210006616531,4.176063951850207,63.090652899007864,9,2.1640540852852297,0.0005820270426426149,0.002619121691891767,0.0048691216918917675,0.0026191216918917677,1.8722130347306754,4.701208239524267,,,
sweep,two_state_hsmm,estimated,0.75,1.0,2000,f3,250,75.79240715475977,monte_carlo_standard_error,independent_simulation_replicate,1.3505771540228055,73.14527593287508,78.43953837664446,0.8127252881430564,0.8715504264071607,47.92902659017214,120.16271288648753,90,0.8421378572751086,-7.89310713624457e-05,-0.003551898211310057,0.01895758057897943,-0.0035518982113100605,nan,2.7127273399372194,,,
sweep,two_state_hsmm,estimated,0.75,1.0,4000,f1,250,20.784327024711114,monte_carlo_standard_error,independent_simulation_replicate,1.0810808849251325,18.665408490257853,22.903245559164375,2.073934276695317,2.544805062129375,5.323205472371817,69.54730415357916,9,2.3093696694123462,0.00032734241735308655,0.0014730408780888893,0.0025980408780888887,0.0014730408780888895,1.4505189494762918,2.5241909685714394,,,
sweep,two_state_hsmm,estimated,0.75,1.0,4000,f3,250,88.86069381910798,monte_carlo_standard_error,independent_simulation_replicate,1.168030267266166,86.57135449526629,91.15003314294967,0.9619039388362921,1.012778146032774,58.75590773030335,131.99957945158852,90,0.9873410424345331,-3.1647393913667164e-06,-0.0001424132726115026,0.011110364318468112,-0.00014241327261150337,nan,0.7152561357567403,,,
sweep,two_state_hsmm,estimated,0.75,1.25,1000,f1,250,18.140022591159106,monte_carlo_standard_error,independent_simulation_replicate,0.9169026798071453,16.342893338737102,19.93715184358111,1.8158770376374558,2.2152390937312343,4.147156832908749,62.50807258374923,9,2.015558065684345,0.001015558065684345,0.004570011295579553,0.009070011295579552,0.004570011295579551,1.5861562878998055,2.082722908435276,,,
sweep,two_state_hsmm,estimated,0.75,1.25,1000,f3,250,66.2480174634281,monte_carlo_standard_error,independent_simulation_replicate,1.0956271752728541,64.10058819989331,68.39544672696289,0.7122287577765923,0.7599494080773654,40.545901935634596,108.00804410561112,90,0.7360890829269788,-0.00026391091707302116,-0.011875991268285951,0.03315716589761166,-0.011875991268285951,nan,1.1053010067686253,,,
sweep,two_state_hsmm,estimated,0.75,1.25,2000,f1,250,22.01972183242808,monte_carlo_standard_error,independent_simulation_replicate,1.2899909096390463,19.491339649535547,24.54810401532061,2.16570440550395,2.7275671128134014,4.128749370928418,71.58967997453662,9,2.4466357591586756,0.0007233178795793378,0.00325493045810702,0.005504930458107021,0.0032549304581070207,1.5665885523036098,3.0812887153284243,,,
sweep,two_state_hsmm,estimated,0.75,1.25,2000,f3,250,78.90340462946533,monte_carlo_standard_error,independent_simulation_replicate,1.3972559572078833,76.16478295333788,81.64202630559278,0.8462753661481986,0.9071336256176975,49.75222601069199,128.0454465656605,90,0.8767044958829481,-6.164775205852596e-05,-0.002774148842633668,0.019735719016874775,-0.002774148842633666,nan,1.9830317624602343,,,
sweep,two_state_hsmm,estimated,0.75,1.25,4000,f1,250,25.10382556559168,monte_carlo_standard_error,independent_simulation_replicate,1.5803792456989953,22.006282244021648,28.201368887161713,2.445142471557961,3.1334854319068572,4.225415853375487,101.4939905660079,9,2.789313951732409,0.0004473284879331022,0.00201297819569896,0.0031379781956989597,0.0020129781956989595,1.5516803640576657,2.773024597536175,,,
sweep,two_state_hsmm,estimated,0.75,1.25,4000,f3,250,92.53477740192163,monte_carlo_standard_error,independent_simulation_replicate,1.4999752453061486,89.59482592112158,95.47472888272168,0.9954980657902398,1.0608303209191297,62.49703771014268,155.5313725541982,90,1.0281641933546848,7.041048338671196e-06,0.0003168471752402038,0.011569739610142743,0.0003168471752402053,9.356518259633454,1.6018149071987164,,,
sweep,two_state_hsmm,estimated,0.75,1.5,1000,f1,250,22.71273860570443,monte_carlo_standard_error,independent_simulation_replicate,1.9720213102085873,18.8475768376956,26.577900373713263,2.0941752041884,2.9531000415236957,4.13748980974383,80.35550918161496,9,2.523637622856048,0.001523637622856048,0.006856369302852215,0.011356369302852217,0.006856369302852215,2.273826955344433,6.572424116289988,,,
sweep,two_state_hsmm,estimated,0.75,1.5,1000,f3,250,71.22973709837508,monte_carlo_standard_error,independent_simulation_replicate,1.6605913481279433,67.9749780560443,74.48449614070586,0.7552775339560479,0.8276055126745095,43.18155404679631,116.80744289520726,90,0.7914415233152787,-0.00020855847668472128,-0.009385131450812458,0.0356505190682558,-0.009385131450812455,nan,4.847235319255801,,,
sweep,two_state_hsmm,estimated,0.75,1.5,2000,f1,250,24.86837344679501,monte_carlo_standard_error,independent_simulation_replicate,2.1717428806370216,20.61175740074645,29.124989492843575,2.2901952667496053,3.236109943649286,3.7579678140423183,101.05530496172719,9,2.763152605199446,0.000881576302599723,0.003967093361698753,0.0062170933616987525,0.003967093361698753,2.163943903291253,6.726269802204723,,,
sweep,two_state_hsmm,estimated,0.75,1.5,2000,f3,250,81.99497200099702,monte_carlo_standard_error,independent_simulation_replicate,2.011662351269097,78.05211379250959,85.93783020948446,0.8672457088056621,0.9548647801053829,50.54251542195694,145.8925404581412,90,0.9110552444555224,-4.447237777223878e-05,-0.0020012569997507443,0.020508997498998757,-0.0020012569997507447,nan,5.8551589267271025,,,
sweep,two_state_hsmm,estimated,0.75,1.5,4000,f1,250,22.904686538316756,monte_carlo_standard_error,independent_simulation_replicate,1.2291138540249935,20.49562338442777,25.313749692205743,2.277291487158641,2.812638854689527,4.508636818384712,72.59543745734065,9,2.544965170924084,0.000386241292731021,0.0017380858172895946,0.0028630858172895945,0.0017380858172895946,1.3976580024569236,2.1318246117780486,,,
sweep,two_state_hsmm,estimated,0.75,1.5,4000,f3,250,93.67117807141273,monte_carlo_standard_error,independent_simulation_replicate,1.2768693203927295,91.16851420344298,96.17384193938247,1.0129834911493665,1.0685982437709163,65.76463423352205,133.88176634677166,90,1.0407908674601414,1.0197716865035344e-05,0.0004588972589265907,0.011711825215230396,0.00045889725892658964,5.499345507474261,1.4556111343189948,,,
sweep,two_state_hsmm,estimated,0.75,2.0,1000,f1,250,27.26636142056108,monte_carlo_standard_error,independent_simulation_replicate,2.064772775394319,23.219406780788212,31.313316060333946,2.5799340867542457,3.479257340037105,3.941297358682408,106.64288990643303,9,3.0295957133956755,0.0020295957133956754,0.00913318071028054,0.01363318071028054,0.009133180710280537,1.7872702369733247,4.4273816259558085,,,
sweep,two_state_hsmm,estimated,0.75,2.0,1000,f3,250,74.13871123332214,monte_carlo_standard_error,independent_simulation_replicate,1.6900453405449805,70.82622236585398,77.4512001007903,0.7869580262872664,0.8605688900087811,44.8004620456392,133.110602493328,90,0.8237634581480238,-0.00017623654185197624,-0.007930644383338929,0.03710646207873981,-0.007930644383338927,nan,3.57797479431402,,,
sweep,two_state_hsmm,estimated,0.75,2.0,2000,f1,250,23.488327476979073,monte_carlo_standard_error,independent_simulation_replicate,1.253275489262232,21.031907518025097,25.94474743593305,2.3368786131138997,2.8827497151036723,4.030958770562508,78.09398712503814,9,2.6098141641087858,0.0008049070820543929,0.0036220818692447683,0.0058720818692447685,0.003622081869244768,1.3677234615340539,1.8974597917144063,,,
sweep,two_state_hsmm,estimated,0.75,2.0,2000,f3,250,81.26287338124614,monte_carlo_standard_error,independent_simulation_replicate,1.2086044411471026,78.89400867659782,83.63173808589445,0.8766000964066425,0.9292415342877162,55.243240645312206,132.5466134552805,90,0.9029208153471793,-4.8539592326410363e-05,-0.0021842816546884655,0.020325881285954514,-0.0021842816546884655,nan,1.0183603813436648,,,
sweep,two_state_hsmm,estimated,0.75,2.0,4000,f1,250,26.2236933479294,monte_carlo_standard_error,independent_simulation_replicate,1.5309410817766953,23.22304882764708,29.224337868211723,2.5803387586274535,3.2471486520235247,3.916795525653093,81.82267669064711,9,2.913743705325489,0.0004784359263313722,0.0021529616684911753,0.0032779616684911754,0.002152961668491175,1.4054072736143037,2.4582772297282545,,,
sweep,two_state_hsmm,estimated,0.75,2.0,4000,f3,250,94.05541693040611,monte_carlo_standard_error,independent_simulation_replicate,1.5740222623075208,90.97033329628337,97.14050056452885,1.0107814810698152,1.0793388951614316,61.66956788174192,160.57940205273962,90,1.0450601881156234,1.126504702890585e-05,0.0005069271163007638,0.01175986708307153,0.0005069271163007642,6.136847976570827,1.938388164481186,,,
sweep,two_state_hsmm,estimated,1.0,0.0,1000,f1,250,10.252778258301205,monte_carlo_standard_error,independent_simulation_replicate,0.344877102947954,9.576819136523216,10.928737380079195,1.0640910151692462,1.2143041533421328,2.902526441673845,22.323825478166214,9,1.1391975842556894,0.0001391975842556894,0.0006263891291506027,0.005126389129150603,0.0006263891291506025,4.3527142610009015,1.119622932281682,,,
sweep,two_state_hsmm,estimated,1.0,0.0,1000,f3,250,58.52450700708891,monte_carlo_standard_error,independent_simulation_replicate,0.6868358707495956,57.1783087004197,59.870705313758116,0.6353145411157745,0.6652300590417568,39.307404082105364,81.19781772073237,90,0.6502723000787657,-0.00034972769992123434,-0.015737746496455547,0.029291545048593052,-0.015737746496455547,nan,0.31871039048900185,,,
sweep,two_state_hsmm,estimated,1.0,0.0,2000,f1,250,10.529795347325406,monte_carlo_standard_error,independent_simulation_replicate,0.33606757390791797,9.871102902465887,11.188487792184924,1.0967892113850986,1.2431653102427693,2.933442907268132,23.065157131164604,9,1.169977260813934,8.498863040696702e-05,0.00038244883683135147,0.002632448836831352,0.0003824488368313517,3.473467817554869,1.0288082832118912,,,
sweep,two_state_hsmm,estimated,1.0,0.0,2000,f3,250,67.07669948342242,monte_carlo_standard_error,independent_simulation_replicate,0.7965242616617987,65.5155119305653,68.63788703627954,0.7279501325618366,0.7626431892919948,44.271984340078156,93.29856043828485,90,0.7452966609269157,-0.00012735166953654214,-0.005730825129144396,0.01677756365268195,-0.005730825129144394,nan,0.35425085199200923,,,
sweep,two_state_hsmm,estimated,1.0,0.0,4000,f1,250,11.131229159215259,monte_carlo_standard_error,independent_simulation_replicate,0.33888847885011103,10.467007740669041,11.795450577761477,1.163000860074338,1.3106056197512752,3.100959120778875,23.85972663193226,9,1.2368032399128066,5.920080997820165e-05,0.0002664036449019074,0.0013914036449019073,0.0002664036449019075,2.5141816902288117,1.0703982800551732,,,
sweep,two_state_hsmm,estimated,1.0,0.0,4000,f3,250,80.26338771521687,monte_carlo_standard_error,independent_simulation_replicate,0.9329661548572414,78.43477405169668,82.09200137873705,0.8714974894632964,0.912133348652634,54.86764769519928,111.18856440036296,90,0.8918154190579651,-2.7046145235508717e-05,-0.0012170765355978919,0.010035432322482727,-0.0012170765355978932,nan,0.647548163316768,,,
sweep,two_state_hsmm,estimated,1.0,0.25,1000,f1,250,12.774340838115176,monte_carlo_standard_error,independent_simulation_replicate,0.49233689585020485,11.809360522248774,13.739321153981578,1.3121511691387526,1.5265912393312864,3.7030277586017437,35.024034139439976,9,1.4193712042350195,0.0004193712042350195,0.001887170419057588,0.006387170419057588,0.001887170419057588,2.0624872445293443,1.9084429985527918,,,
sweep,two_state_hsmm,estimated,1.0,0.25,1000,f3,250,60.66575429055751,monte_carlo_standard_error,independent_simulation_replicate,0.8516380138519447,58.996543783407695,62.33496479770732,0.6555171531489744,0.6926107199745258,38.10150767593186,90.2444165377184,90,0.6740639365617501,-0.00032593606343824986,-0.014667122854721246,0.03036324038566442,-0.01466712285472125,nan,0.5807062126491008,,,
sweep,two_state_hsmm,estimated,1.0,0.25,2000,f1,250,13.153747821843819,monte_carlo_standard_error,independent_simulation_replicate,0.5126123185054879,12.149027677573063,14.158467966114575,1.3498919641747849,1.573163107346064,4.645647628745198,32.22291878596628,9,1.4615275357604243,0.00023076376788021215,0.0010384369554609547,0.0032884369554609548,0.001038436955460955,1.9512769583800367,2.5567167177953167,,,
sweep,two_state_hsmm,estimated,1.0,0.25,2000,f3,250,70.45841569376636,monte_carlo_standard_error,independent_simulation_replicate,0.8591794163172203,68.7744240377846,72.14240734974811,0.7641602670864955,0.8015823038860901,46.23011099167324,99.32078610706361,90,0.7828712854862928,-0.00010856435725685359,-0.004885396076558411,0.017623415631257217,-0.00488539607655841,nan,0.626961717356865,,,
sweep,two_state_hsmm,estimated,1.0,0.25,4000,f1,250,13.49726902466051,monte_carlo_standard_error,independent_simulation_replicate,0.5141774067874647,12.489481307357078,14.50505674196394,1.3877201452618975,1.6116729713293267,2.936094731334965,33.41245872831971,9,1.499696558295612,0.00012492413957390303,0.0005621586280825637,0.0016871586280825634,0.0005621586280825636,1.8077323348140715,2.006318608544574,,,
sweep,two_state_hsmm,estimated,1.0,0.25,4000,f3,250,80.74483305038264,monte_carlo_standard_error,independent_simulation_replicate,0.9747592860191827,78.83430484978504,82.65536125098023,0.8759367205531672,0.9183929027886693,55.091095022461104,112.56576207330868,90,0.8971648116709182,-2.5708797082270445e-05,-0.0011568958687021701,0.010095628038307405,-0.0011568958687021712,nan,0.6851700097761909,,,
sweep,two_state_hsmm,estimated,1.0,0.5,1000,f1,250,17.7324364709202,monte_carlo_standard_error,independent_simulation_replicate,0.9712248238948853,15.828835816086224,19.636037125754175,1.7587595351206915,2.181781902861575,4.461603113039268,50.86545984569725,9,1.9702707189911333,0.0009702707189911333,0.004366218235460099,0.008866218235460098,0.0043662182354600974,1.7585484726006386,4.423562107408872,,,
sweep,two_state_hsmm,estimated,1.0,0.5,1000,f3,250,66.00732280117084,monte_carlo_standard_error,independent_simulation_replicate,1.002491031479729,64.04244037947058,67.97220522287111,0.7115826708830064,0.7552467246985679,39.323211412872524,99.93121525378073,90,0.7334146977907872,-0.00026658530220921285,-0.011996338599414577,0.0330366980986841,-0.011996338599414581,nan,1.626186821961933,,,
sweep,two_state_hsmm,estimated,1.0,0.5,2000,f1,250,17.35275213333083,monte_carlo_standard_error,independent_simulation_replicate,0.8479772722735147,15.690716679674743,19.01478758698692,1.7434129644083047,2.11275417633188,4.113473584190642,47.96555602927225,9,1.9280835703700925,0.00046404178518504627,0.002088188033332708,0.004338188033332708,0.0020881880333327085,1.6051832627360243,2.7412189376225373,,,
sweep,two_state_hsmm,estimated,1.0,0.5,2000,f3,250,72.49401588952647,monte_carlo_standard_error,independent_simulation_replicate,0.9658220520674201,70.60100466747433,74.3870271115786,0.7844556074163814,0.8265225234619845,48.27002546020045,102.53334665943686,90,0.805489065439183,-9.725546728040852e-05,-0.004376496027618384,0.018132570257510375,-0.004376496027618384,nan,1.2564339191764322,,,
sweep,two_state_hsmm,estimated,1.0,0.5,4000,f1,250,17.754557340004407,monte_carlo_standard_error,independent_simulation_replicate,0.9473336418468228,15.897783401984634,19.61133127802418,1.7664203779982928,2.1790368086693537,3.6523194385824165,60.7548946523238,9,1.972728593333823,0.00024318214833345575,0.0010943196675005508,0.0022193196675005513,0.0010943196675005516,1.7109557319643136,2.9478526867808066,,,
sweep,two_state_hsmm,estimated,1.0,0.5,4000,f3,250,86.60322774972984,monte_carlo_standard_error,independent_simulation_replicate,1.1138510386961957,84.4200797138853,88.78637578557438,0.9380008857098366,0.986515286506382,55.94889446328651,125.3842152426042,90,0.9622580861081094,-9.435478472972658e-06,-0.0004245965312837701,0.010828110496340315,-0.00042459653128377106,nan,0.825090344593053,,,
sweep,two_state_hsmm,estimated,1.0,0.75,1000,f1,250,17.25103515859162,monte_carlo_standard_error,independent_simulation_replicate,0.9735806303782624,15.342817123050226,19.159253194133015,1.7047574581166918,2.128805910459224,3.895065419537912,63.02435994004328,9,1.9167816842879577,0.0009167816842879577,0.00412551757929581,0.00862551757929581,0.0041255175792958105,1.8656642582670435,3.057810773805638,,,
sweep,two_state_hsmm,estimated,1.0,0.75,1000,f3,250,66.08730759326792,monte_carlo_standard_error,independent_simulation_replicate,1.1138497551471016,63.904162073179606,68.27045311335624,0.7100462452575512,0.7585605901484027,41.62843542684291,105.83031999059372,90,0.7343034177029769,-0.0002656965822970231,-0.011956346203366039,0.03307673052716112,-0.011956346203366046,nan,1.5480115702537367,,,
sweep,two_state_hsmm,estimated,1.0,0.75,2000,f1,250,20.04667882215046,monte_carlo_standard_error,independent_simulation_replicate,1.0743209533009632,17.941009753680575,22.152347890620348,1.9934455281867305,2.4613719878467055,4.431090702797816,64.82998605762923,9,2.227408758016718,0.000613704379008359,0.0027616697055376153,0.005011669705537614,0.0027616697055376145,1.5377025100350838,2.7989541369896487,,,
sweep,two_state_hsmm,estimated,1.0,0.75,2000,f3,250,77.2515855910859,monte_carlo_standard_error,independent_simulation_replicate,1.184374153208406,74.93021225079742,79.57295893137437,0.8325579138977491,0.884143988126382,51.37672278234231,120.60516241934033,90,0.8583509510120655,-7.082452449396726e-05,-0.0031871036022285255,0.019322557676609776,-0.0031871036022285268,nan,1.814848174971167,,,
sweep,two_state_hsmm,estimated,1.0,0.75,4000,f1,250,22.666156503898158,monte_carlo_standard_error,independent_simulation_replicate,1.265048814189894,20.186660828085966,25.14565217971035,2.242962314231774,2.79396135330115,4.554964970092938,70.2987415244889,9,2.518461833766462,0.0003796154584416155,0.0017082695629872698,0.00283326956298727,0.0017082695629872702,1.4636286372814873,2.6527505610924558,,,
sweep,two_state_hsmm,estimated,1.0,0.75,4000,f3,250,89.80208366653852,monte_carlo_standard_error,independent_simulation_replicate,1.2977881061920635,87.25841897840208,92.34574835467497,0.9695379886489119,1.0260638706074996,59.34049614655525,135.04799278238733,90,0.9978009296282058,-5.49767592948558e-07,-2.4739541682684772e-05,0.011228067475186112,-2.4739541682683234e-05,nan,1.2916569882695197,,,
sweep,two_state_hsmm,estimated,1.0,1.0,1000,f1,250,19.875269321549137,monte_carlo_standard_error,independent_simulation_replicate,1.2825975017173525,17.361378218183127,22.389160424915147,1.9290420242425697,2.4876844916572387,2.754772839790099,74.78550219620833,9,2.208363257949904,0.001208363257949904,0.005437634660774568,0.00993763466077457,0.005437634660774568,1.8647489578174459,3.128607813912739,,,
sweep,two_state_hsmm,estimated,1.0,1.0,1000,f3,250,67.53893000693289,monte_carlo_standard_error,independent_simulation_replicate,1.2995870125533073,64.99173946232841,70.08612055153736,0.7221304384703157,0.7787346727948596,41.24978296700042,123.68322383061503,90,0.7504325556325876,-0.0002495674443674124,-0.011230534996533557,0.03380326827173818,-0.011230534996533561,nan,2.394402335816537,,,
sweep,two_state_hsmm,estimated,1.0,1.0,2000,f1,250,25.117814255099283,monte_carlo_standard_error,independent_simulation_replicate,1.6560635549462253,21.87192968740468,28.363698822793886,2.430214409711631,3.1515220914215427,4.590849238842145,104.37086468917083,9,2.790868250566587,0.0008954341252832936,0.004029453563774821,0.00627945356377482,0.00402945356377482,1.6245790839687337,2.6982716175652994,,,
sweep,two_state_hsmm,estimated,1.0,1.0,2000,f3,250,81.42109969565121,monte_carlo_standard_error,independent_simulation_replicate,1.5578282527637666,78.36775632023422,84.4744430710682,0.8707528480026024,0.9386049230118688,52.28282056410486,142.41025735578484,90,0.9046788855072356,-4.7660557246382184e-05,-0.0021447250760871983,0.02036545765273917,-0.0021447250760872,nan,2.4575363215110113,,,
sweep,two_state_hsmm,estimated,1.0,1.0,4000,f1,250,27.233580805696306,monte_carlo_standard_error,independent_simulation_replicate,1.7820069455477303,23.740847192422756,30.726314418969856,2.637871910269195,3.4140349354410953,4.666203227033891,103.0678316732012,9,3.025953422855145,0.0005064883557137863,0.0022791976007120384,0.003404197600712038,0.0022791976007120384,1.5452808787865735,2.499054161413264,,,
sweep,two_state_hsmm,estimated,1.0,1.0,4000,f3,250,94.3620481696934,monte_carlo_standard_error,independent_simulation_replicate,1.6987371162123668,91.03252342191716,97.69157291746963,1.0114724824657462,1.0854619213052181,60.970063253409855,176.63261885803936,90,1.0484672018854821,1.2116800471370537e-05,0.0005452560212116744,0.011798205572604826,0.0005452560212116751,6.157518468525764,1.9590598426852381,,,
sweep,two_state_hsmm,estimated,1.0,1.25,1000,f1,250,26.748660556511798,monte_carlo_standard_error,independent_simulation_replicate,2.037632902027451,22.754900068537992,30.742421044485603,2.5283222298375545,3.4158245604984003,4.226273868373107,113.86786539700395,9,2.9720733951679774,0.0019720733951679773,0.008874330278255899,0.0133743302782559,0.0088743302782559,1.815224587001692,3.1847642905787645,,,
sweep,two_state_hsmm,estimated,1.0,1.25,1000,f3,250,73.81207490765804,monte_carlo_standard_error,independent_simulation_replicate,1.797457116408572,70.28905895949724,77.33509085581885,0.7809895439944138,0.8592787872868761,44.21520164282485,146.17473670740708,90,0.8201341656406449,-0.0001798658343593551,-0.008093962546170978,0.03694298043426328,-0.008093962546170985,nan,2.8003498720384017,,,
sweep,two_state_hsmm,estimated,1.0,1.25,2000,f1,250,26.57203699579451,monte_carlo_standard_error,independent_simulation_replicate,1.7038712756757375,23.23244929547006,29.911624696118956,2.581383255052229,3.3235138551243284,3.769539896550933,111.02709387182799,9,2.952448555088279,0.0009762242775441394,0.004393009248948627,0.006643009248948628,0.004393009248948627,1.533150104385027,2.7312197360628474,,,
sweep,two_state_hsmm,estimated,1.0,1.25,2000,f3,250,82.57465658954642,monte_carlo_standard_error,independent_simulation_replicate,1.5923502201614645,79.45365015802994,85.6956630210629,0.8828183350892216,0.9521740335673655,50.748341596133315,149.15959838129075,90,0.9174961843282936,-4.12519078358532e-05,-0.0018563358526133946,0.02065399114295808,-0.0018563358526133976,nan,2.1171313551271695,,,
sweep,two_state_hsmm,estimated,1.0,1.25,4000,f1,250,28.611293694610612,monte_carlo_standard_error,independent_simulation_replicate,2.3602448165285046,23.98521385421474,33.23737353500648,2.6650237615794157,3.693041503889609,4.557535673863025,95.54538101560078,9,3.1790326327345126,0.0005447581581836282,0.0024514117118263267,0.003576411711826326,0.002451411711826327,1.9029212381555984,7.19348869564855,,,
