dwell_scale,seed,fold,author,target_book,chunk_size,chunk_index,replicate,G,excess_delta
20.0,20260919,2,mark_twain,gutenberg_texts/76.txt,2000,2,23,473.21322388255345,0.09580330597063837
20.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,4000,5,23,338.017747654517,0.031002218456814626
20.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,1000,12,24,66.40304245041307,-0.011798478774793467
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,2000,2,24,70.08704697944587,-0.004978238255138532
20.0,20260919,4,ethel_m_dell,gutenberg_texts/13960.txt,4000,3,24,98.93729458205426,0.001117161822756783
20.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,1000,31,25,273.90354200696635,0.09195177100348317
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,2000,12,25,73.63451354865263,-0.004091371612836841
20.0,20260919,1,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,4000,3,25,326.94858601881214,0.029618573252351517
20.0,20260919,1,luis_senarens,gutenberg_texts/55562.txt,1000,6,26,212.61146872926074,0.06130573436463037
20.0,20260919,0,herbert_george_wells,full_books/herbert_george_wells_full.txt,2000,5,26,77.86026884075642,-0.0030349327898108952
20.0,20260919,1,robert_sidney_bowen,gutenberg_texts/32331.txt,4000,2,26,731.0181381955616,0.0801272672744452
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,1000,14,27,54.5373635389179,-0.01773131823054105
20.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,2000,11,27,78.34150222960483,-0.002914624442598793
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,4000,6,27,350.51330749883834,0.03256416343735479
20.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,1000,23,28,115.2695141456502,0.012634757072825104
20.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,2000,4,28,147.40944532012762,0.014352361330031904
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,4000,3,28,144.48700033437936,0.00681087504179742
20.0,20260919,4,ethel_m_dell,gutenberg_texts/13960.txt,1000,22,29,139.03252341639472,0.024516261708197363
20.0,20260919,3,oscar_wilde,gutenberg_texts/174.txt,2000,6,29,113.74116385775112,0.00593529096443778
20.0,20260919,3,john_c_hutcheson,gutenberg_texts/24267.txt,4000,1,29,75.07486653049085,-0.0018656416836886436
20.0,20260919,1,agnes_may_fleming,gutenberg_texts/7063.txt,1000,16,30,105.48185394379814,0.007740926971899071
20.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,2000,3,30,176.13603984313463,0.021534009960783657
20.0,20260919,2,louis_joseph_vance,gutenberg_texts/9378.txt,4000,1,30,321.99596214644384,0.028999495268305482
20.0,20260919,1,agnes_may_fleming,gutenberg_texts/15317.txt,1000,7,31,99.99722639068271,0.004998613195341356
20.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,2000,6,31,92.38485383775178,0.0005962134594379442
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,4000,7,31,132.8199821966779,0.005352497774584737
20.0,20260919,2,jane_austen,gutenberg_texts/161.txt,1000,11,32,123.3947965994945,0.01669739829974725
20.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,2000,5,32,149.52036699696296,0.01488009174924074
20.0,20260919,3,oscar_wilde,gutenberg_texts/174.txt,4000,1,32,259.3098353167103,0.021163729414588786
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,1000,22,33,124.10759885139689,0.017053799425698443
20.0,20260919,3,oscar_wilde,gutenberg_texts/174.txt,2000,2,33,81.748710836219,-0.002062822290945249
20.0,20260919,4,mary_shelley,gutenberg_texts/18247.txt,4000,6,33,234.3361024825516,0.01804201281031895
20.0,20260919,3,charles_dickens,gutenberg_texts/1400.txt,1000,10,34,295.51763466870887,0.10275881733435444
20.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,2000,3,34,215.77458280962898,0.03144364570240724
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,4000,10,34,81.1704602973362,-0.0011036924628329743
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,1000,14,35,102.126793742471,0.006063396871235497
20.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,2000,9,35,203.72384619287146,0.028430961548217865
20.0,20260919,1,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,4000,3,35,135.55474185069957,0.005694342731337446
20.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,1000,5,36,49.20177023786914,-0.02039911488106543
20.0,20260919,2,jane_austen,gutenberg_texts/161.txt,2000,8,36,163.18849052418798,0.018297122631046995
20.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,4000,4,36,469.79158125652515,0.04747394765706564
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,1000,34,37,88.34920653692747,-0.0008253967315362658
20.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,2000,6,37,161.98543447017386,0.017996358617543465
20.0,20260919,0,joseph_conrad,gutenberg_texts/2021.txt,4000,3,37,108.29487228177221,0.0022868590352215267
20.0,20260919,4,mary_shelley,gutenberg_texts/15238.txt,1000,1,38,81.1836812344215,-0.004408159382789251
20.0,20260919,1,agnes_may_fleming,gutenberg_texts/7063.txt,2000,11,38,287.96053742981945,0.04949013435745486
20.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,4000,7,38,121.59135856005402,0.003948919820006752
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,1000,3,39,76.19038987145265,-0.006904805064273674
20.0,20260919,2,mark_twain,gutenberg_texts/86.txt,2000,5,39,46.58886211704635,-0.010852784470738413
20.0,20260919,3,charles_dickens,gutenberg_texts/1400.txt,4000,2,39,166.60666492114555,0.009575833115143194
20.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,1000,13,40,67.64865275918388,-0.011175673620408062
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,2000,17,40,404.2810318988899,0.07857025797472247
20.0,20260919,0,joseph_conrad,gutenberg_texts/2021.txt,4000,5,40,115.1840454208531,0.0031480056776066368
20.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,1000,3,41,170.52563028629578,0.04026281514314789
20.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,2000,5,41,69.47495819618753,-0.005131260450953118
20.0,20260919,1,arthur_conan_doyle,gutenberg_texts/1661.txt,4000,4,41,95.79836818584661,0.0007247960232308265
20.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,1000,12,42,101.78300512288385,0.005891502561441925
20.0,20260919,1,agnes_may_fleming,gutenberg_texts/7063.txt,2000,10,42,321.94270313853923,0.05798567578463481
20.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,4000,4,42,143.8874871171591,0.006735935889644889
20.0,20260919,1,arthur_conan_doyle,gutenberg_texts/244.txt,1000,5,43,140.0870246648056,0.025043512332402797
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,2000,10,43,637.2100452775018,0.13680251131937543
20.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,4000,3,43,84.66344893973485,-0.0006670688825331439
20.0,20260919,4,ethel_m_dell,gutenberg_texts/12360.txt,1000,6,44,37.79206767234651,-0.026103966163826743
20.0,20260919,2,louis_joseph_vance,gutenberg_texts/8741.txt,2000,3,44,242.29544007051553,0.03807386001762888
20.0,20260919,1,robert_sidney_bowen,gutenberg_texts/32440.txt,4000,1,44,397.6751242757251,0.03845939053446564
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,1000,12,45,52.91875255432299,-0.018540623722838503
20.0,20260919,3,oscar_wilde,gutenberg_texts/174.txt,2000,5,45,108.21718878211337,0.004554297195528342
20.0,20260919,1,agnes_may_fleming,gutenberg_texts/15317.txt,4000,4,45,99.20745885542898,0.0011509323569286226
20.0,20260919,2,mark_twain,gutenberg_texts/74.txt,1000,5,46,87.88538402016255,-0.0010573079899187264
20.0,20260919,2,louis_joseph_vance,gutenberg_texts/9378.txt,2000,2,46,102.72231208938834,0.0031805780223470846
20.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,4000,8,46,94.20209406108788,0.0005252617576359846
20.0,20260919,4,mary_shelley,gutenberg_texts/18247.txt,1000,18,47,518.0832993617529,0.21404164968087644
20.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,2000,5,47,423.3054340548231,0.08332635851370578
20.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,4000,7,47,569.5039218507327,0.05993799023134159
20.0,20260919,2,jane_austen,gutenberg_texts/161.txt,1000,19,48,224.49961324470988,0.06724980662235494
20.0,20260919,1,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,2000,1,48,74.41554126994656,-0.0038961146825133605
20.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,4000,2,48,115.77650273690827,0.0032220628421135338
20.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,1000,13,49,54.20249507198507,-0.017898752464007465
20.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,2000,14,49,278.9055131133491,0.047226378278337276
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/28301.txt,4000,3,49,149.32042326147086,0.007415052907683858
20.0,20260919,1,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,1000,3,50,234.49647706769042,0.07224823853384521
20.0,20260919,3,john_c_hutcheson,gutenberg_texts/21107.txt,2000,6,50,88.10879275610067,-0.00047280181097483266
20.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,4000,5,50,84.91685484521233,-0.000635393144348459
20.0,20260919,2,mark_twain,gutenberg_texts/76.txt,1000,17,51,44.03101835578036,-0.02298449082210982
20.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,2000,23,51,236.38706615671646,0.036596766539179114
20.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,4000,9,51,66.03034648807764,-0.002996206688990295
20.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,1000,15,52,441.7844804483082,0.17589224022415412
20.0,20260919,4,ethel_m_dell,gutenberg_texts/12360.txt,2000,3,52,92.69411299258678,0.0006735282481466953
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,4000,4,52,807.7825628212048,0.0897228203526506
20.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,1000,13,53,82.23554357491464,-0.003882228212542678
20.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,2000,4,53,322.8453348823875,0.05821133372059687
20.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,4000,5,53,99.26688213557301,0.0011583602669466267
20.0,20260919,2,mark_twain,gutenberg_texts/86.txt,1000,11,54,100.26950481948519,0.005134752409742596
20.0,20260919,1,agnes_may_fleming,gutenberg_texts/15317.txt,2000,7,54,90.67374371013895,0.00016843592753473758
20.0,20260919,2,harold_l_goodwin,gutenberg_texts/32059.txt,4000,2,54,124.27804957406356,0.004284756196757945
20.0,20260919,3,charles_dickens,gutenberg_texts/1400.txt,1000,31,55,283.1183845675574,0.09655919228377871
20.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,2000,1,55,237.68404576075147,0.03692101144018787
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,4000,2,55,116.84847211254417,0.0033560590140680217
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,1000,5,56,448.4543066857277,0.17922715334286385
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,2000,14,56,90.88863733532739,0.00022215933383184705
20.0,20260919,4,mary_shelley,gutenberg_texts/18247.txt,4000,4,56,90.4809980870597,6.012476088246288e-05
20.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,1000,5,57,138.0770041336902,0.0240385020668451
20.0,20260919,0,mildred_wirt,gutenberg_texts/35082.txt,2000,2,57,316.2257929749018,0.05655644824372546
20.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,4000,4,57,157.33123669443006,0.008416404586803757
20.0,20260919,0,mildred_wirt,gutenberg_texts/34832.txt,1000,8,58,84.5526318008417,-0.0027236840995791523
20.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,2000,9,58,99.06954549508356,0.00226738637377089
20.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,4000,8,58,291.3811984900062,0.025172649811250777
20.0,20260919,3,charles_dickens,gutenberg_texts/1400.txt,1000,31,59,90.65844077443401,0.0003292203872170063
20.0,20260919,3,john_c_hutcheson,gutenberg_texts/24267.txt,2000,6,59,67.26910661362794,-0.005682723346593015
20.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,4000,8,59,116.58214595109001,0.0033227682438862517
20.0,20260919,0,mildred_wirt,gutenberg_texts/34592.txt,1000,4,60,139.38817631394124,0.024694088156970623
20.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,2000,12,60,154.91230301093267,0.01622807575273317
20.0,20260919,2,louis_joseph_vance,gutenberg_texts/8741.txt,4000,3,60,135.03473906204698,0.005629342382755873
20.0,20260919,3,john_c_hutcheson,gutenberg_texts/21108.txt,1000,18,61,171.74803852134048,0.04087401926067024
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/28301.txt,2000,9,61,76.09418650149206,-0.003476453374626985
20.0,20260919,4,mary_shelley,gutenberg_texts/18247.txt,4000,3,61,391.8781872045658,0.03773477340057072
20.0,20260919,0,mildred_wirt,gutenberg_texts/35082.txt,1000,7,62,68.34364841472015,-0.010828175792639925
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,2000,12,62,84.15448453668517,-0.0014613788658287064
20.0,20260919,2,mark_twain,gutenberg_texts/86.txt,4000,2,62,387.9984860211176,0.0372498107526397
20.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,1000,9,63,426.445887922658,0.168222943961329
20.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,2000,9,63,71.98021929553886,-0.004504945176115285
20.0,20260919,4,mary_shelley,gutenberg_texts/18247.txt,4000,2,63,424.1124422965161,0.04176405528706451
20.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,1000,13,64,56.0853692649484,-0.016957315367525802
20.0,20260919,4,mary_shelley,gutenberg_texts/18247.txt,2000,10,64,64.87404738364741,-0.006281488154088148
20.0,20260919,1,luis_senarens,gutenberg_texts/54648.txt,4000,1,64,257.4554099331614,0.020931926241645173
20.0,20260919,3,john_c_hutcheson,gutenberg_texts/21107.txt,1000,5,65,59.642976427734375,-0.015178511786132812
20.0,20260919,2,jane_austen,gutenberg_texts/161.txt,2000,7,65,238.8504832089398,0.037212620802234954
20.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,4000,1,65,95.62582665931807,0.0007032283324147581
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,1000,2,66,150.95528800577634,0.03047764400288817
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/3635.txt,2000,1,66,105.27782402186594,0.0038194560054664846
20.0,20260919,2,louis_joseph_vance,gutenberg_texts/9779.txt,4000,1,66,171.45075387857284,0.010181344234821605
20.0,20260919,3,john_c_hutcheson,gutenberg_texts/21108.txt,1000,8,67,309.3326472494324,0.1096663236247162
20.0,20260919,3,charles_dickens,gutenberg_texts/46.txt,2000,2,67,233.42612624548116,0.03585653156137029
20.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,4000,1,67,433.6055407400471,0.04295069259250589
20.0,20260919,1,agnes_may_fleming,gutenberg_texts/15317.txt,1000,1,68,62.27546745276406,-0.013862266273617968
20.0,20260919,1,robert_sidney_bowen,gutenberg_texts/32440.txt,2000,2,68,139.31927862119002,0.012329819655297506
20.0,20260919,2,mark_twain,gutenberg_texts/76.txt,4000,2,68,131.71381805997703,0.005214227257497129
20.0,20260919,0,mildred_wirt,gutenberg_texts/34832.txt,1000,8,69,413.57356445913274,0.16178678222956638
20.0,20260919,3,john_c_hutcheson,gutenberg_texts/21108.txt,2000,9,69,249.58656517169223,0.03989664129292306
20.0,20260919,2,louis_joseph_vance,gutenberg_texts/9378.txt,4000,3,69,363.61072387988946,0.03420134048498618
20.0,20260919,2,jane_austen,gutenberg_texts/161.txt,1000,15,70,121.21987150289634,0.01560993575144817
20.0,20260919,1,arthur_conan_doyle,gutenberg_texts/2852.txt,2000,4,70,593.2643579848325,0.12581608949620812
20.0,20260919,1,robert_sidney_bowen,gutenberg_texts/32542.txt,4000,1,70,86.42215722309072,-0.0004472303471136598
20.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,1000,11,71,321.7677392659298,0.11588386963296489
20.0,20260919,1,arthur_conan_doyle,gutenberg_texts/244.txt,2000,1,71,105.03607024681324,0.0037590175617033096
20.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,4000,7,71,73.07312087560862,-0.0021158598905489222
20.0,20260919,0,mildred_wirt,gutenberg_texts/34592.txt,1000,2,72,69.0689663480535,-0.010465516825973253
20.0,20260919,3,charles_dickens,gutenberg_texts/1400.txt,2000,4,72,120.92304252897549,0.0077307606322438716
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,4000,2,72,168.87643741333383,0.00985955467666673
20.0,20260919,1,robert_sidney_bowen,gutenberg_texts/32542.txt,1000,9,73,77.27447900442952,-0.006362760497785239
20.0,20260919,1,luis_senarens,gutenberg_texts/54648.txt,2000,1,73,77.83651081753695,-0.0030408722956157632
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,4000,2,73,67.03591200912642,-0.0028705109988591973
20.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,1000,31,74,143.76813705995335,0.026884068529976674
20.0,20260919,1,agnes_may_fleming,gutenberg_texts/15317.txt,2000,8,74,95.80262359137679,0.0014506558978441965
20.0,20260919,1,luis_senarens,gutenberg_texts/54648.txt,4000,1,74,142.0018140531431,0.0065002267566428885
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/28301.txt,1000,3,75,158.58196526072342,0.03429098263036171
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,2000,14,75,225.20354254345105,0.03380088563586276
20.0,20260919,3,charles_dickens,gutenberg_texts/1400.txt,4000,7,75,152.1044356253618,0.007763054453170224
20.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,1000,42,76,69.6009541144794,-0.010199522942760296
20.0,20260919,4,ethel_m_dell,gutenberg_texts/13960.txt,2000,9,76,139.04222769270277,0.012260556923175691
20.0,20260919,4,mary_shelley,gutenberg_texts/18247.txt,4000,4,76,87.54500301128186,-0.000306874623589767
20.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,1000,34,77,155.93091481888294,0.03296545740944147
20.0,20260919,3,john_c_hutcheson,gutenberg_texts/24267.txt,2000,2,77,63.06355674943814,-0.006734110812640464
20.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,4000,3,77,821.4471480985982,0.09143089351232478
20.0,20260919,0,mildred_wirt,gutenberg_texts/34832.txt,1000,4,78,82.5368306231234,-0.0037315846884383034
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,2000,4,78,72.18933286025612,-0.004452666784935971
20.0,20260919,2,louis_joseph_vance,gutenberg_texts/9779.txt,4000,4,78,207.59767124750186,0.014699708905937733
20.0,20260919,3,john_c_hutcheson,gutenberg_texts/24267.txt,1000,6,79,69.77907608155205,-0.010110461959223976
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,2000,23,79,412.4769309915868,0.0806192327478967
20.0,20260919,2,jane_austen,gutenberg_texts/1342.txt,4000,1,79,111.01182271858193,0.0026264778398227408
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,1000,20,80,349.6273336624288,0.1298136668312144
20.0,20260919,4,mary_shelley,gutenberg_texts/18247.txt,2000,12,80,133.7469239636254,0.010936730990906349
20.0,20260919,1,agnes_may_fleming,gutenberg_texts/15317.txt,4000,2,80,295.51309570403487,0.025689136963004358
20.0,20260919,3,charles_dickens,gutenberg_texts/1400.txt,1000,26,81,232.543547349456,0.07127177367472799
20.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,2000,11,81,283.1568351270653,0.04828920878176632
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,4000,6,81,118.89883532772711,0.0036123544159658892
20.0,20260919,1,arthur_conan_doyle,gutenberg_texts/1661.txt,1000,12,82,59.09116648183804,-0.01545441675908098
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/28301.txt,2000,6,82,239.61824872666142,0.03740456218166535
20.0,20260919,4,ethel_m_dell,gutenberg_texts/13960.txt,4000,2,82,80.27369708956452,-0.0012157878638044347
20.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,1000,35,83,430.7825612114799,0.17039128060573996
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,2000,19,83,71.95991510484949,-0.0045100212237876285
20.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,4000,11,83,205.4395039269645,0.014429937990870563
20.0,20260919,1,luis_senarens,gutenberg_texts/54648.txt,1000,3,84,66.96402300411461,-0.011517988497942696
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,2000,2,84,199.80065489688744,0.02745016372422186
20.0,20260919,1,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,4000,2,84,623.9183264120351,0.06673979080150438
20.0,20260919,2,louis_joseph_vance,gutenberg_texts/9779.txt,1000,13,85,52.91206654482417,-0.018543966727587916
20.0,20260919,1,agnes_may_fleming,gutenberg_texts/7063.txt,2000,11,85,223.5563227934218,0.03338908069835545
20.0,20260919,2,louis_joseph_vance,gutenberg_texts/9779.txt,4000,4,85,610.4636949765991,0.06505796187207488
20.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,1000,20,86,89.14884896006245,-0.00042557551996877407
20.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,2000,5,86,103.862051532571,0.0034655128831427504
20.0,20260919,4,ethel_m_dell,gutenberg_texts/12360.txt,4000,4,86,97.81867364836096,0.0009773342060451196
20.0,20260919,1,robert_sidney_bowen,gutenberg_texts/32331.txt,1000,6,87,83.64329044479967,-0.0031783547776001626
20.0,20260919,1,luis_senarens,gutenberg_texts/54648.txt,2000,1,87,122.07726077348953,0.008019315193372381
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,4000,2,87,127.68654210002528,0.0047108177625031595
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,1000,15,88,67.97968367654053,-0.011010158161729735
20.0,20260919,0,herbert_george_wells,full_books/herbert_george_wells_full.txt,2000,4,88,229.38239439465,0.0348455985986625
20.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,4000,7,88,81.69807909634655,-0.0010377401129566817
20.0,20260919,2,jane_austen,gutenberg_texts/161.txt,1000,19,89,126.7422731046198,0.0183711365523099
20.0,20260919,4,ethel_m_dell,gutenberg_texts/13960.txt,2000,4,89,98.77702540913182,0.0021942563522829557
20.0,20260919,3,john_c_hutcheson,gutenberg_texts/21108.txt,4000,5,89,256.0398430963623,0.020754980387045287
20.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,1000,9,90,84.11229362983822,-0.00294385318508089
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,2000,1,90,208.62755235458027,0.02965688808864507
20.0,20260919,2,jane_austen,gutenberg_texts/1342.txt,4000,2,90,195.73379005423098,0.013216723756778872
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,1000,9,91,77.2655303108457,-0.006367234844577147
20.0,20260919,4,ethel_m_dell,gutenberg_texts/13960.txt,2000,3,91,197.52638990285675,0.026881597475714187
20.0,20260919,2,harold_l_goodwin,gutenberg_texts/32059.txt,4000,1,91,627.2847879955452,0.06716059849944316
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,1000,19,92,63.496225098298275,-0.013251887450850862
20.0,20260919,0,herbert_george_wells,gutenberg_texts/36.txt,2000,2,92,109.2666862093706,0.0048166715523426515
20.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,4000,9,92,294.6315311577387,0.02557894139471734
20.0,20260919,4,mary_shelley,gutenberg_texts/15238.txt,1000,4,93,58.26321946214872,-0.015868390268925642
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,2000,8,93,195.69232039959417,0.026423080099898542
20.0,20260919,2,louis_joseph_vance,gutenberg_texts/9378.txt,4000,1,93,90.99786671145532,0.00012473333893191452
20.0,20260919,1,luis_senarens,gutenberg_texts/55562.txt,1000,2,94,88.09459018941803,-0.0009527049052909859
20.0,20260919,1,agnes_may_fleming,gutenberg_texts/7063.txt,2000,3,94,65.2667136221251,-0.006183321594468726
20.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,4000,5,94,217.76572375165395,0.015970715468956745
20.0,20260919,4,ethel_m_dell,gutenberg_texts/12360.txt,1000,21,95,76.54736289551737,-0.006726318552241316
20.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/28301.txt,2000,8,95,53.61821101710695,-0.009095447245723262
20.0,20260919,0,herbert_george_wells,full_books/herbert_george_wells_full.txt,4000,1,95,283.3175214355472,0.024164690179443397
20.0,20260919,4,mary_shelley,gutenberg_texts/18247.txt,1000,19,96,42.917998777019015,-0.023541000611490493
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,2000,18,96,149.28767391120581,0.014821918477801453
20.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,4000,2,96,107.92756383545951,0.0022409454794324385
20.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,1000,11,97,74.59457571851127,-0.007702712140744367
20.0,20260919,3,charles_dickens,gutenberg_texts/1400.txt,2000,13,97,241.3188566844871,0.03782971417112177
20.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,4000,3,97,339.8523680730869,0.03123154600913586
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,1000,14,98,78.21041258203921,-0.005894793708980394
20.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,2000,10,98,316.7126162872303,0.05667815407180757
20.0,20260919,1,robert_sidney_bowen,gutenberg_texts/32440.txt,4000,1,98,103.00378143161221,0.0016254726789515263
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,1000,17,99,77.25669317562475,-0.006371653412187627
20.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,2000,11,99,195.53050293724908,0.02638262573431227
20.0,20260919,1,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,4000,3,99,92.02699600436787,0.0002533745005459842
20.0,20260919,3,john_c_hutcheson,gutenberg_texts/24267.txt,1000,6,100,193.66479489158647,0.05183239744579323
20.0,20260919,2,louis_joseph_vance,gutenberg_texts/9378.txt,2000,1,100,769.6021197172073,0.16990052992930182
20.0,20260919,1,arthur_conan_doyle,gutenberg_texts/244.txt,4000,1,100,97.43835097975926,0.000929793872469908
20.0,20260919,4,ethel_m_dell,gutenberg_texts/13960.txt,1000,13,101,314.3031999042753,0.11215159995213765
20.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,2000,9,101,68.07321839039338,-0.005481695402401655
20.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,4000,5,101,102.28729256022301,0.001535911570027876
20.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,1000,16,102,78.52823572592071,-0.0057358821370396456
20.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,2000,7,102,185.59630736112712,0.02389907684028178
20.0,20260919,2,jane_austen,gutenberg_texts/1342.txt,4000,1,102,74.46923801532088,-0.0019413452480848896
20.0,20260919,3,charles_dickens,gutenberg_texts/1400.txt,1000,27,103,58.394436450455544,-0.015802781774772227
20.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,2000,10,103,194.94994479906444,0.02623748619976611
