corpus_variant,feature,author,n_documents,n_marks,consistency_C,nearest_other_D,nearest_other,ratio_D_over_C,margin_D_minus_C,between_author_baseline,C_over_baseline
all_documents,f3,"Morris, William",28,259551,0.29848403187433503,0.05052531195481365,Dante Alighieri,0.16927308183804401,-0.2479587199195214,0.34730487222017553,0.8594294400946662
all_documents,f3,"Motley, John Lothrop",89,209675,0.10399127730641865,0.031923945897471745,"Skinner, Charles M. (Charles Montgomery)",0.30698676585542145,-0.0720673314089469,0.34730487222017553,0.29942360624440906
all_documents,f3,"Mulford, Clarence Edward",10,177179,0.08834583978506058,0.014855629914881903,"Rice, Alice Caldwell Hegan",0.16815313489604763,-0.07349020987017868,0.34730487222017553,0.25437546908081765
all_documents,f3,"Mundy, Talbot",13,175583,0.05599177622230776,0.03776571128739091,"Brazil, Angela",0.6744867520802924,-0.018226064934916852,0.34730487222017553,0.16121794049238536
all_documents,f3,"Munroe, Kirk",15,154687,0.0672168445848879,0.013340418258408147,"Haggard, H. Rider (Henry Rider)",0.19846838007339934,-0.05387642632647975,0.34730487222017553,0.19353844406270082
all_documents,f3,"Murfree, Mary Noailles",26,156406,0.09922993606053414,0.01891867363249023,"Ainsworth, William Harrison",0.19065490096606633,-0.0803112624280439,0.34730487222017553,0.2857142067319656
all_documents,f3,"Murray, David Christie",14,102247,0.16081414893435134,0.010734962965269264,"Boothby, Guy",0.066753846203244,-0.15007918596908207,0.34730487222017553,0.46303453189796445
all_documents,f3,"Mühlbach, L. (Luise)",20,709566,0.06415617920886561,0.01805080915333879,"Stephens, Ann S. (Ann Sophia)",0.28135729677063415,-0.046105370055526826,0.34730487222017553,0.18472582546493477
all_documents,f3,"Müller, F. Max (Friedrich Max)",10,173381,0.12235873490830987,0.031675853059465395,"Romanes, George John",0.25887692515946537,-0.09068288184884447,0.34730487222017553,0.3523092956517465
all_documents,f3,"Nesbit, E. (Edith)",30,313987,0.2235724995660298,0.024800396012588436,"Molesworth, Mrs.",0.11092775748684557,-0.19877210355344135,0.34730487222017553,0.6437355690889789
all_documents,f3,"Newman, John Henry",14,251769,0.23561354441985863,0.02409008160990377,Voltaire,0.10224404403074437,-0.21152346280995485,0.34730487222017553,0.6784055257090961
all_documents,f3,"Nicholson, Meredith",13,184844,0.05636593456305045,0.026401038094733018,"Farjeon, B. L. (Benjamin Leopold)",0.4683864163593534,-0.029964896468317435,0.34730487222017553,0.16229526007719525
all_documents,f3,"Nietzsche, Friedrich Wilhelm",17,153249,0.35131792953226143,0.06760161443568213,"Tennyson, Alfred Tennyson, Baron",0.19242289889868627,-0.2837163150965793,0.34730487222017553,1.0115548546337174
all_documents,f3,"Norris, Frank",10,164358,0.09237409349444027,0.01368588928537283,"Wright, Harold Bell",0.14815722425678302,-0.07868820420906744,0.34730487222017553,0.2659740789236014
all_documents,f3,"Norris, Kathleen Thompson",11,212403,0.027373632373341412,0.030321836560652675,"Weyman, Stanley John",1.1077023373113777,0.002948204187311263,0.34730487222017553,0.07881730019608758
all_documents,f3,"Norton, Andre",14,104020,0.10613534848040605,0.02491938788604668,"Nourse, Alan Edward",0.23478876964960566,-0.08121596059435937,0.34730487222017553,0.30559706174556933
all_documents,f3,"Nourse, Alan Edward",23,56041,0.11712296562894572,0.022113716825177765,"Norton, Andre",0.1888076920391144,-0.09500924880376796,0.34730487222017553,0.3372338685611502
all_documents,f3,"Nye, Bill",11,83737,0.07436132921631174,0.03953050161196102,"Morris, Charles",0.531600255516811,-0.03483082760435072,0.34730487222017553,0.21410966319289074
all_documents,f3,"O'Donnell, Elliott",10,115771,0.23661831010676423,0.02623530131004263,"Baring-Gould, S. (Sabine)",0.11087604039689504,-0.21038300879672162,0.34730487222017553,0.6812985622521269
all_documents,f3,"Oliphant, Mrs. (Margaret)",70,1241529,0.06615868136993813,0.013702463505456583,"Craik, Dinah Maria Mulock",0.20711512414881428,-0.05245621786448155,0.34730487222017553,0.19049165923591344
all_documents,f3,"Onions, Oliver",11,180780,0.08434080518138812,0.046833414501803255,"Dostoyevsky, Fyodor",0.5552877329197967,-0.03750739067958486,0.34730487222017553,0.24284371434881533
all_documents,f3,"Oppenheim, E. Phillips (Edward Phillips)",58,1025416,0.05961513924960306,0.02284889312706298,"Chapman, Allen",0.38327333316117546,-0.03676624612254008,0.34730487222017553,0.1716507426702893
all_documents,f3,"Optic, Oliver",59,712184,0.1597148295724575,0.021817964891924377,"Bates, Arlo",0.13660575508441603,-0.13789686468053314,0.34730487222017553,0.45986924557512554
all_documents,f3,"Orczy, Emmuska Orczy, Baroness",18,279091,0.08675200725978643,0.043119103984337485,"Coolidge, Susan",0.49703868932062373,-0.04363290327544895,0.34730487222017553,0.24978632377143734
all_documents,f3,"Otis, James",45,347659,0.3300025702429653,0.022153191985453236,"Fox, John",0.06713036195185658,-0.3078493782575121,0.34730487222017553,0.950181228767095
all_documents,f3,Ouida,22,329694,0.10036865002854788,0.02188824256741471,"Gaskell, Elizabeth Cleghorn",0.21807847929795843,-0.07848040746113316,0.34730487222017553,0.28899292252058795
all_documents,f3,"Oxley, J. Macdonald (James Macdonald)",10,65335,0.07690892494165444,0.0177097222340011,"King, Charles",0.2302687529104881,-0.05919920270765334,0.34730487222017553,0.2214449928387347
all_documents,f3,"Packard, Frank L. (Frank Lucius)",11,200478,0.056745480346477736,0.028574998305973667,"Vaizey, George de Horne, Mrs.",0.5035643038264871,-0.02817048204050407,0.34730487222017553,0.16338809180455055
all_documents,f3,"Page, Thomas Nelson",24,156210,0.25043524258531047,0.013599972816713202,"Moore, Frank Frankfort",0.054305347267888576,-0.23683526976859726,0.34730487222017553,0.7210818580930989
all_documents,f3,"Paine, Albert Bigelow",29,222164,0.20793334526435195,0.02193823928648908,"France, Anatole",0.10550611427233249,-0.18599510597786287,0.34730487222017553,0.5987055232917425
all_documents,f3,Pansy,11,147844,0.04546487235659457,0.023871592887063097,"Gaboriau, Emile",0.5250557551296101,-0.021593279469531473,0.34730487222017553,0.13090767217274138
all_documents,f3,"Parker, Gilbert",106,447000,0.12388028410700695,0.013129674452127376,"Smith, Francis Hopkinson",0.10598679642021205,-0.11075060965487958,0.34730487222017553,0.35669031452133637
all_documents,f3,"Parkman, Francis",15,335281,0.10676060000186473,0.01962658763125697,"Irving, Washington",0.18383736725827848,-0.08713401237060775,0.34730487222017553,0.30739735759935827
all_documents,f3,"Parrish, Randall",15,254641,0.029623042007798046,0.021198313151991846,"Werner, E.",0.7156021703109204,-0.0084247288558062,0.34730487222017553,0.08529405826768356
all_documents,f3,"Patchin, Frank Gee",15,161138,0.02646871656911992,0.020164270336336033,"Rockwood, Roy",0.7618151897799589,-0.006304446232783888,0.34730487222017553,0.07621176288117247
all_documents,f3,"Pater, Walter",13,97340,0.09135641104055536,0.04513330176481417,Homer,0.49403540759474873,-0.04622310927574119,0.34730487222017553,0.26304385094442195
all_documents,f3,"Peattie, Elia Wilkinson",10,83096,0.13481956785006385,0.01259943866063342,"Hough, Emerson",0.09345407986061463,-0.12222012918943043,0.34730487222017553,0.38818795425534475
all_documents,f3,"Peck, George W. (George Wilbur)",10,75925,0.3950397916112914,0.0669529712866016,"Oxley, J. Macdonald (James Macdonald)",0.16948411959593565,-0.3280868203246898,0.34730487222017553,1.1374438518122891
all_documents,f3,"Pemberton, Max",11,130938,0.11544482170597882,0.0165776797716296,"Braddon, M. E. (Mary Elizabeth)",0.14359829680235064,-0.09886714193434923,0.34730487222017553,0.3324019642108333
all_documents,f3,"Penrose, Margaret",22,260508,0.03894827697547671,0.010017384623840516,"Hope, Laura Lee",0.25719711889046687,-0.028930892351636192,0.34730487222017553,0.11214434374760303
all_documents,f3,"Pepys, Samuel",76,263743,0.09506777260185666,0.020974599415949622,"Schopenhauer, Arthur",0.22062786201787998,-0.07409317318590704,0.34730487222017553,0.27373002858879564
all_documents,f3,"Perkins, Lucy Fitch",13,53668,0.09076415031634202,0.027795035409760603,"Cory, David",0.30623363203297815,-0.06296911490658141,0.34730487222017553,0.2613385459758298
all_documents,f3,"Phelps, Elizabeth Stuart",14,99623,0.3097955452257309,0.04556160252320922,"Bierce, Ambrose",0.14706990860701694,-0.26423394270252165,0.34730487222017553,0.8919988459860551
all_documents,f3,"Phillips, David Graham",14,285000,0.03991693736625135,0.018802833844013267,"Bassett, Sara Ware",0.47104901038601565,-0.02111410352223808,0.34730487222017553,0.11493342178322745
all_documents,f3,"Phillpotts, Eden",19,257922,0.26793183976026047,0.020767245462536364,"Page, Thomas Nelson",0.07750943479176808,-0.2471645942977241,0.34730487222017553,0.7714600663315885
all_documents,f3,"Pinero, Arthur Wing",13,97578,0.17734199751049987,0.11445495960776796,"Ibsen, Henrik",0.6453911719416121,-0.06288703790273191,0.34730487222017553,0.5106234081221673
all_documents,f3,"Piper, H. Beam",33,152770,0.13051912255547998,0.03499904997567913,"MacKenzie, Compton",0.2681526606248983,-0.09552007257980086,0.34730487222017553,0.37580561919884836
all_documents,f3,Plato,27,228736,0.2749059845404327,0.11269624235302565,"Swinburne, Algernon Charles",0.40994466723386475,-0.16220974218740702,0.34730487222017553,0.7915408234358278
all_documents,f3,"Poe, Edgar Allan",16,108331,0.5410236683377003,0.03672694364536055,"Holmes, Oliver Wendell",0.06788417179271358,-0.5042967246923398,0.34730487222017553,1.557777363960261
all_documents,f3,"Porter, Eleanor H. (Eleanor Hodgman)",13,210388,0.061677641060629985,0.019010002731674764,"Zangwill, Israel",0.3082154635743553,-0.04266763832895522,0.34730487222017553,0.17758933431123639
all_documents,f3,"Potter, Beatrix",21,15393,0.2572726122793147,0.09648821086518272,"Hornung, E. W. (Ernest William)",0.3750426833635435,-0.16078440141413197,0.34730487222017553,0.7407687966905789
all_documents,f3,"Pyle, Howard",16,172007,0.1489029759984965,0.030411263741951387,"Cabell, James Branch",0.20423543275762637,-0.11849171225654512,0.34730487222017553,0.4287385173914254
all_documents,f3,"Pyle, Katharine",11,58312,0.1791834634981007,0.01767201176792043,"Merriman, Henry Seton",0.09862523819396844,-0.16151145173018025,0.34730487222017553,0.5159255680827493
all_documents,f3,"Quiller-Couch, Arthur",40,573345,0.14328798102246673,0.02782875118714418,"Holt, Emily Sarah",0.1942155300714356,-0.11545922983532256,0.34730487222017553,0.41257118020396977
all_documents,f3,"Raine, William MacLeod",22,297998,0.04596561574795115,0.015437113231414196,"Harmon, Jim",0.3358404533524014,-0.03052850251653695,0.34730487222017553,0.13234946994584929
all_documents,f3,"Ralphson, G. Harvey (George Harvey)",14,145509,0.1422068940974113,0.011510383284512789,"Penrose, Margaret",0.08094110596795828,-0.13069651081289851,0.34730487222017553,0.4094583908032784
all_documents,f3,"Rathborne, St. George",14,133580,0.11583674879114252,0.016859141703170794,"Coolidge, Susan",0.145542255623631,-0.09897760708797172,0.34730487222017553,0.333530445601429
all_documents,f3,"Raymond, Evelyn",17,193042,0.07407562987526232,0.035780110470890636,"Glyn, Elinor",0.48302134630703236,-0.03829551940437169,0.34730487222017553,0.21328704490014103
all_documents,f3,"Reade, Charles",15,536542,0.20120277168901934,0.02478630547500719,"Jókai, Mór",0.12319067608729123,-0.17641646621401216,0.34730487222017553,0.5793260843212874
all_documents,f3,"Reed, Helen Leah",10,106300,0.17769105601101565,0.012904320980735538,"Freeman, Mary Eleanor Wilkins",0.0726222313628186,-0.1647867350302801,0.34730487222017553,0.5116284573697762
all_documents,f3,"Reed, Myrtle",13,186416,0.45058813914343776,0.015462468538233048,"Murray, David Christie",0.03431619076264857,-0.4351256706052047,0.34730487222017553,1.2973850215892893
all_documents,f3,"Reed, Talbot Baines",16,350176,0.12951475410394903,0.014010689983765033,"Ewing, Juliana Horatia Gatty",0.10817833134686725,-0.11550406412018399,0.34730487222017553,0.37291372642144377
all_documents,f3,"Reeve, Arthur B. (Arthur Benjamin)",14,212158,0.04377684777457533,0.030003507272283216,"Reynolds, Mack",0.6853738630698901,-0.013773340502292113,0.34730487222017553,0.12604731829625124
all_documents,f3,"Reid, Mayne",50,887763,0.12924672100614226,0.020986373489201265,"Everett-Green, Evelyn",0.16237451384320936,-0.108260347516941,0.34730487222017553,0.37214197480133737
all_documents,f3,"Reynolds, Mack",24,75686,0.09034152422747126,0.03195502915259425,"Garrett, Randall",0.35371363750886653,-0.058386495074877004,0.34730487222017553,0.26012167249470325
all_documents,f3,"Rice, Alice Caldwell Hegan",10,99270,0.0487241485205928,0.014547032046918913,"Mulford, Clarence Edward",0.29855897924559416,-0.034177116473673885,0.34730487222017553,0.14029215371820036
all_documents,f3,"Rice, Cale Young",11,39911,0.5444060117587224,0.24616189094152222,"Baker, George M. (George Melville)",0.4521660040936869,-0.2982441208172002,0.34730487222017553,1.5675161948594654
all_documents,f3,"Richards, Laura Elizabeth Howe",42,358518,0.11133380855559477,0.03377928602469679,"Fleming, May Agnes",0.3034054656257361,-0.07755452253089798,0.34730487222017553,0.3205650638987126
all_documents,f3,"Richardson, Samuel",14,285685,0.1405398456594977,0.07188801014054091,"Dryden, John",0.5115133704836449,-0.06865183551895679,0.34730487222017553,0.40465843384541356
all_documents,f3,"Richmond, Grace S. (Grace Smith)",15,141915,0.08580676579494957,0.006583461425683331,"Tracy, Louis",0.07672426952223879,-0.07922330436926624,0.34730487222017553,0.24706467619190778
all_documents,f3,"Riis, Jacob A. (Jacob August)",11,95673,0.06917036674396008,0.021007344408987178,"Paine, Albert Bigelow",0.30370439536265037,-0.04816302233497291,0.34730487222017553,0.19916324899729368
all_documents,f3,"Riley, James Whitcomb",17,53836,0.37715713252861915,0.13906440284596705,"Field, Eugene",0.36871741471153185,-0.2380927296826521,0.34730487222017553,1.0859540498744247
all_documents,f3,"Rinehart, Mary Roberts",29,365718,0.15182332356075628,0.01016062595985518,"Tracy, Louis",0.06692401221073997,-0.1416626976009011,0.34730487222017553,0.4371471168550356
all_documents,f3,"Ritchie, J. Ewing (James Ewing)",20,129638,0.12201039756633358,0.014230117282090504,"Warner, Charles Dudley",0.11663036565677933,-0.10778028028424308,0.34730487222017553,0.3513063228464717
all_documents,f3,"Roberts, B. H. (Brigham Henry)",14,217237,0.13262025715125625,0.02916129865334116,"Luther, Martin",0.21988570433913482,-0.10345895849791509,0.34730487222017553,0.3818554467821604
all_documents,f3,"Roberts, Charles G. D., Sir",26,208769,0.20794598508489281,0.03371829688406415,"Oxley, J. Macdonald (James Macdonald)",0.16214930463936988,-0.17422768820082868,0.34730487222017553,0.598741917311959
all_documents,f3,"Robertson, Margaret M. (Margaret Murray)",11,179922,0.06352115623702895,0.0112992721299523,"Stacpoole, H. De Vere (Henry De Vere)",0.17788202859200342,-0.05222188410707665,0.34730487222017553,0.18289739453110643
all_documents,f3,"Rockwood, Roy",16,153186,0.06377793138834202,0.009764739678782537,"Webster, Frank V.",0.1531053056475807,-0.05401319170955948,0.34730487222017553,0.18363673098115857
all_documents,f3,"Roe, Edward Payson",19,425462,0.11883012051232021,0.014224385585925828,"Murray, David Christie",0.11970353580892863,-0.10460573492639438,0.34730487222017553,0.3421493045942278
all_documents,f3,"Rohmer, Sax",17,250479,0.08465062407614816,0.0320249583198464,"Caine, Hall, Sir",0.37831922291604236,-0.052625665756301766,0.34730487222017553,0.24373578042545718
all_documents,f3,"Rolland, Romain",12,185463,0.3653618940054229,0.09704176492529312,"Nietzsche, Friedrich Wilhelm",0.26560450478684233,-0.2683201290801298,0.34730487222017553,1.0519918470184895
all_documents,f3,"Romanes, George John",11,140996,0.10947326630089825,0.02927315068951466,"Huxley, Thomas Henry",0.26739999342903015,-0.0802001156113836,0.34730487222017553,0.31520797736317724
all_documents,f3,"Roosevelt, Theodore",17,209042,0.16910078967979592,0.028145837894948976,"Symonds, John Addington",0.16644415409440178,-0.14095495178484693,0.34730487222017553,0.48689437783813666
all_documents,f3,"Rousseau, Jean-Jacques",18,96325,0.20309196199843232,0.039979340831035784,"Emerson, Ralph Waldo",0.1968533881776394,-0.16311262116739655,0.34730487222017553,0.5847656576199174
all_documents,f3,"Roy, Lillian Elizabeth",16,157737,0.04119851713152896,0.027258240853248416,"Cory, David",0.6616316011138144,-0.013940276278280542,0.34730487222017553,0.11862349315218063
all_documents,f3,"Ruskin, John",47,607075,0.13252495201911635,0.019827254816392588,"Swift, Jonathan",0.149611484586937,-0.11269769720272377,0.34730487222017553,0.3815810333207809
all_documents,f3,"Russell, Bertrand",11,84536,0.12189826790493423,0.023865787781445564,"Dewey, John",0.19578447004725255,-0.09803248012348867,0.34730487222017553,0.3509834662718358
all_documents,f3,"Russell, William Clark",18,193203,0.0853866268565851,0.013122428420992234,"Coolidge, Susan",0.15368247820624875,-0.07226419843559287,0.34730487222017553,0.24585496399962353
all_documents,f3,"Sabatini, Rafael",18,298220,0.12393087162274344,0.017262276337830156,"Murray, David Christie",0.13928955805602705,-0.10666859528491328,0.34730487222017553,0.3568359718955422
all_documents,f3,"Saint-Simon, Louis de Rouvroy, duc de",15,63317,0.05827544764852483,0.02320812196747391,"Lord, John",0.398248712003869,-0.03506732568105092,0.34730487222017553,0.16779334904228133
all_documents,f3,"Saintsbury, George",12,275952,0.11636694852763266,0.0616452000373793,"Crane, Walter",0.5297483591119599,-0.05472174849025336,0.34730487222017553,0.3350570574600557
all_documents,f3,"Saltus, Edgar",13,104659,0.24929596989266736,0.019863010919272634,"Baring-Gould, S. (Sabine)",0.07967642207703765,-0.22943295897339472,0.34730487222017553,0.7178015335604766
all_documents,f3,"Samachson, Joseph",12,13801,0.11599484218365601,0.019466689154060305,"Wodehouse, P. G. (Pelham Grenville)",0.1678237479149156,-0.0965281530295957,0.34730487222017553,0.33398564621955706
all_documents,f3,"Santayana, George",10,101959,0.10645294638445925,0.04083402681343791,"Spencer, Herbert",0.38358756803183375,-0.06561891957102134,0.34730487222017553,0.3065115260374836
all_documents,f3,"Saunders, Marshall",13,211392,0.08901127829787907,0.013869262814467896,"Goldfrap, John Henry",0.15581466842947664,-0.07514201548341118,0.34730487222017553,0.2562914759268046
all_documents,f3,"Schiller, Friedrich",32,346022,0.6827553558776548,0.07262208373974832,Euripides,0.10636618682601988,-0.6101332721379065,0.34730487222017553,1.9658674855699083
all_documents,f3,"Schmitz, James H.",10,40397,0.09099811356049751,0.01807481103904619,"Fyfe, H. B. (Horace Bowne)",0.19862841472015422,-0.07292330252145132,0.34730487222017553,0.2620121997678421
all_documents,f3,"Schoolcraft, Henry Rowe",13,248964,0.2474447057694114,0.024457122155776143,"James, George Wharton",0.09883873683911923,-0.22298758361363527,0.34730487222017553,0.7124711616845464
all_documents,f3,"Schopenhauer, Arthur",12,153168,0.13381195070705904,0.02715605479981449,"Ruskin, John",0.2029419245166263,-0.10665589590724454,0.34730487222017553,0.3852867074730479
all_documents,f3,"Schubin, Ossip",10,128847,0.07049135198247619,0.01731013419790799,"Hardy, Thomas",0.24556394098117462,-0.053181217784568205,0.34730487222017553,0.20296678112188382
all_documents,f3,"Scott, Walter",56,1306161,0.1677243730855505,0.021031470047754085,"Whyte-Melville, G. J. (George John)",0.12539304610801347,-0.14669290303779642,0.34730487222017553,0.4829312413999791
all_documents,f3,"Sedgwick, Anne Douglas",14,217753,0.07986765560050506,0.020194057529563672,"Braddon, M. E. (Mary Elizabeth)",0.2528440002117199,-0.059673598070941386,0.34730487222017553,0.22996410931394187
all_documents,f3,"Seltzer, Charles Alden",10,127571,0.05906640473322554,0.01840393093953756,"Page, Thomas Nelson",0.3115803479602194,-0.04066247379368798,0.34730487222017553,0.1700707633487506
all_documents,f3,"Senarens, Luis",15,111599,0.07968642244151534,0.11078155252018868,"Singmaster, Elsie",1.3902186737206723,0.03109513007867333,0.34730487222017553,0.22944228202764103
all_documents,f3,"Seton, Ernest Thompson",15,135100,0.20118038632849222,0.03645547844374226,"Chesterton, G. K. (Gilbert Keith)",0.18120791548842574,-0.16472490788474997,0.34730487222017553,0.5792616298252015
all_documents,f3,Shakespeare (spurious and doubtful works),10,45948,0.06903391341384156,0.0928333665067742,"Shakespeare, William",1.3447501657665082,0.023799453092932646,0.34730487222017553,0.1987703569274352
all_documents,f3,"Shakespeare, William",105,1151041,0.3069160693184716,0.05002703558643368,"Bridges, Robert",0.16299907560240223,-0.2568890337320379,0.34730487222017553,0.8837079288766808
all_documents,f3,"Shaler, Robert",18,80158,0.043801326541645286,0.015082776575287051,"Hough, Emerson",0.3443452006173077,-0.028718549966358232,0.34730487222017553,0.12611780036842452
all_documents,f3,"Sharkey, Jack",10,22570,0.18946569820170114,0.023454106178848605,"Leiber, Fritz",0.12379077796910691,-0.16601159202285254,0.34730487222017553,0.5455313569041683
all_documents,f3,"Sharp, Dallas Lore",10,53252,0.09428491001163215,0.02927260009526016,"Wilcox, Ella Wheeler",0.31046961906893406,-0.065012309916372,0.34730487222017553,0.2714759208787022
all_documents,f3,"Shaw, Bernard",42,250381,0.4814136141404991,0.07987578934686876,"Baker, George M. (George Melville)",0.16591925737180596,-0.4015378247936303,0.34730487222017553,1.3861412627557517
all_documents,f3,"Sheckley, Robert",18,32746,0.078298548821837,0.024931658287266453,"Smith, George O. (George Oliver)",0.3184178846532231,-0.05336689053457054,0.34730487222017553,0.2254461572085268
all_documents,f3,"Shoghi, Effendi",17,134366,0.44470615006165476,0.06600530421440219,"Hulbert, Archer Butler",0.14842453652878673,-0.37870084584725255,0.34730487222017553,1.2804489243667485
all_documents,f3,"Sienkiewicz, Henryk",18,480110,0.16685099845161608,0.017821737012171147,"Howells, William Dean",0.10681228867407194,-0.14902926143944492,0.34730487222017553,0.48041652103815036
all_documents,f3,"Sinclair, May",21,342648,0.1332436071931343,0.03783080686741233,"Merwin, Samuel",0.28392211577233295,-0.09541280032572197,0.34730487222017553,0.3836502676779723
all_documents,f3,"Sinclair, Upton",24,330107,0.6531321463675178,0.03809952958995747,"Fleming, May Agnes",0.05833356970997849,-0.6150326167775604,0.34730487222017553,1.8805729450102897
all_documents,f3,"Singmaster, Elsie",11,87372,0.14483939005206206,0.02052235160645227,"White, Stewart Edward",0.1416904034121904,-0.12431703844560979,0.34730487222017553,0.41703817492154405
all_documents,f3,"Skinner, Charles M. (Charles Montgomery)",10,31910,0.04957624162966977,0.023466344973807014,"Ballou, Maturin Murray",0.4733385226959837,-0.026109896655862753,0.34730487222017553,0.14274559787413715
all_documents,f3,"Smiles, Samuel",14,290544,0.07213878692004035,0.022056823412241564,"Ritchie, J. Ewing (James Ewing)",0.3057553967006634,-0.05008196350779878,0.34730487222017553,0.20771026464122747
all_documents,f3,"Smith, E. E. (Edward Elmer)",10,99465,0.0717042298678777,0.039188287851110455,"Vance, Louis Joseph",0.5465268635242139,-0.03251594201676724,0.34730487222017553,0.20645903816293273
all_documents,f3,"Smith, Evelyn E.",15,26462,0.10136458205102468,0.026158703526001085,"Chapman, Allen",0.25806551950101636,-0.0752058785250236,0.34730487222017553,0.2918605241643835
all_documents,f3,"Smith, Francis Hopkinson",26,214418,0.1044634032926258,0.014393323129332851,"Parker, Gilbert",0.1377834023750296,-0.09007008016329295,0.34730487222017553,0.3007830055041691
all_documents,f3,"Smith, George O. (George Oliver)",10,46470,0.09612140684387466,0.030145392871152844,"Garrett, Randall",0.3136178907588873,-0.06597601397272182,0.34730487222017553,0.2767637730775572
all_documents,f3,"Snell, Roy J. (Roy Judson)",40,370891,0.06195190707146868,0.02410736355534387,"Dell, Ethel M. (Ethel May)",0.3891302898477886,-0.037844543516124804,0.34730487222017553,0.17837903244902933
all_documents,f3,"Southworth, Emma Dorothy Eliza Nevitte",13,325308,0.0492699641754145,0.030005127033589915,"Fleming, May Agnes",0.608994293699169,-0.019264837141824587,0.34730487222017553,0.14186372871895556
all_documents,f3,"Speed, Nell",16,152106,0.07462653534184586,0.012576071359476446,"Butler, Ellis Parker",0.16852010215761118,-0.06205046398236942,0.34730487222017553,0.2148732750703711
all_documents,f3,"Spence, Lewis",10,143036,0.13941741864417925,0.03072111823166159,"Drake, Samuel Adams",0.22035351486508256,-0.10869630041251765,0.34730487222017553,0.40142661331798113
all_documents,f3,"Spencer, Herbert",10,182576,0.09759946983463726,0.032757670315188746,"Schopenhauer, Arthur",0.33563369115313896,-0.06484179951944852,0.34730487222017553,0.2810195814723947
all_documents,f3,"Spinoza, Benedictus de",12,77424,0.5253540532039753,0.18733933301890848,"Grote, George",0.35659634084172875,-0.33801472018506684,0.34730487222017553,1.5126596118436388
all_documents,f3,"Spyri, Johanna",15,108932,0.11280337642448905,0.015099793899402707,"Parker, Gilbert",0.13385941430140222,-0.09770358252508635,0.34730487222017553,0.32479641216486255
all_documents,f3,"Stables, Gordon",26,326350,0.11752472513924453,0.01682842335277746,"Verne, Jules",0.1431904931735766,-0.10069630178646707,0.34730487222017553,0.33839066059729556
all_documents,f3,"Stacpoole, H. De Vere (Henry De Vere)",20,239190,0.09903672382751956,0.007924189108038514,"Arthur, T. S. (Timothy Shay)",0.08001263371594489,-0.09111253471948105,0.34730487222017553,0.2851578879225592
all_documents,f3,"Standish, Burt L.",25,364415,0.0493893414373037,0.018994067089367538,"Hill, Grace Brooks",0.3845782619612203,-0.030395274347936166,0.34730487222017553,0.14220745341572144
all_documents,f3,"Steel, Flora Annie Webster",20,361928,0.0714755555643566,0.020367240201920142,"Bloundelle-Burton, John",0.2849539264312745,-0.05110831536243646,0.34730487222017553,0.20580061289507146
all_documents,f3,"Stephen, Leslie",11,146905,0.1303491894032809,0.026176169538962808,"Masefield, John",0.20081574468390173,-0.10417301986431811,0.34730487222017553,0.3753163281874302
all_documents,f3,"Stephens, Ann S. (Ann Sophia)",13,297975,0.06008525658683922,0.011344347099841303,"Coolidge, Susan",0.18880417167638613,-0.04874090948699791,0.34730487222017553,0.1730043583976786
all_documents,f3,"Stephens, Robert Neilson",10,162034,0.07645134421048971,0.015638223877097124,"Smith, Francis Hopkinson",0.20455132658022562,-0.06081312033339259,0.34730487222017553,0.22012747394462992
all_documents,f3,"Stevenson, Burton Egbert",17,303284,0.3821064542321481,0.02131911414802196,"MacDonald, George",0.055793650988867016,-0.36078734008412616,0.34730487222017553,1.1002047042689052
all_documents,f3,"Stevenson, Robert Louis",70,944178,0.2899190774904383,0.027820935722971004,"Gaskell, Elizabeth Cleghorn",0.09596103838281754,-0.2620981417674673,0.34730487222017553,0.8347682416232928
all_documents,f3,"Stockton, Frank Richard",33,364891,0.18548580699347023,0.012586755688988737,"Murray, David Christie",0.06785832238599171,-0.1728990513044815,0.34730487222017553,0.5340719979185338
all_documents,f3,"Stoddard, William Osborn",12,159194,0.1022501659182832,0.02121539337451465,"Goldfrap, John Henry",0.20748517309467912,-0.08103477254376855,0.34730487222017553,0.2944103987503557
all_documents,f3,"Stowe, Harriet Beecher",31,561204,0.17077998795388225,0.019781173777891747,"Heyse, Paul",0.1158284059794728,-0.1509988141759905,0.34730487222017553,0.4917293179970579
all_documents,f3,"Strang, Herbert",32,480633,0.09207285212114973,0.02228037818933505,"Aldrich, Thomas Bailey",0.24198640181167044,-0.06979247393181467,0.34730487222017553,0.2651067102300244
all_documents,f3,"Stratemeyer, Edward",75,988231,0.05181637527101199,0.012379911096892963,"Hope, Laura Lee",0.2389188945028107,-0.03943646417411903,0.34730487222017553,0.14919564744304178
all_documents,f3,"Strindberg, August",22,223555,0.5045461548617253,0.07490244647704539,"Sudermann, Hermann",0.14845509326609174,-0.4296437083846799,0.34730487222017553,1.4527471257065059
all_documents,f3,"Stringer, Arthur",10,94410,0.401818215792692,0.02860540064075844,"MacGregor, Mary Esther Miller",0.07118990507766496,-0.37321281515193355,0.34730487222017553,1.156961067732898
all_documents,f3,"Sudermann, Hermann",14,135236,0.7153287498103775,0.07233364136008284,"Anstey, F.",0.10111943827122474,-0.6429951084502947,0.34730487222017553,2.0596565353016167
